Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
BANKNIFTY,23-Oct-17,26-Oct-17,PE,25900,0,0,0,892.95,0,1797.8,0,0,0,0,0,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26000,2020,2020,1854.55,1881.5,1881.5,1881.5,19,212.05,14.45,6240,-480,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26100,0,0,0,1028.8,0,1997.7,0,0,0,0,0,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26200,0,0,0,1100.25,0,2097.65,0,0,0,0,0,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26300,0,0,0,1175,0,2197.6,0,0,0,0,0,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26400,0,0,0,1249.75,0,2297.55,0,0,0,0,0,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26500,2502.8,2542.45,2303.65,2331.25,2303.65,2331.25,20,231.61,19.61,29240,-320,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,26600,0,0,0,1301.55,0,2497.45,0,0,0,0,0,24123.35
BANKNIFTY,23-Oct-17,26-Oct-17,PE,22300,3.5,4.45,1.6,2.65,2.5,2.65,1255,11196.22,1.62,54160,-11200,24123.35
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22200,1926.25,2055.35,1902,2000,2000,2000,58,562.02,46.98,30720,-2040,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26700,0.4,1,0.35,0.45,0.45,0.45,29642,316581.51,4.95,6520,1480,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22400,0,0,0,1941.05,0,1829.8,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22500,1603.3,1781.75,1594.45,1720,1720,1720,383,3708.79,261.79,19360,-13240,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22600,0,0,0,1984.3,0,1629.9,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22700,0,0,0,1896.5,0,1529.9,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22800,0,0,0,1957.3,0,1429.95,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22900,0,0,0,1870.45,0,1330,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23000,1147.9,1280,1089.8,1222.85,1222.5,1222.85,583,5650.99,287.39,23200,-16560,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23100,1109.05,1135.9,1109.05,1135.9,1135.9,1135.9,2,19.38,0.9,480,-80,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23200,882.95,1029.5,882.95,1029.5,1029.5,1029.5,2,19.32,0.76,1240,-40,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23300,0,0,0,1097.9,1097.9,930.15,0,0,0,40,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23400,724.2,888,724.2,810,810,810,4,38.75,1.31,320,-80,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23500,651.15,786.15,615,735.2,730,735.2,344,3332.48,98.88,171280,-7800,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23600,570,703.25,523.55,639.55,642.8,639.55,132,1279.42,33.34,3320,-1720,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23700,462.1,581.95,409.65,545.15,545,545.15,171,1657.57,36.49,3760,-1080,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23800,407.15,505.8,324.05,449.45,448.6,449.45,1071,10378.57,182.65,28040,-5480,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,23900,219.45,423.55,219.45,361.4,361,361.4,3625,35155.97,500.97,47120,-9200,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24000,237.75,343,171.25,282.55,279.6,282.55,33415,324533.59,3749.59,492960,-40000,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24100,185.05,266.3,120.15,212.35,212,212.35,50244,488550.84,4198.68,174320,-76160,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24200,120.05,199,77.7,152.45,151,152.45,127500,1241862.16,7662.16,381080,1200,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24300,65.5,141.1,55.7,105.25,103.9,105.25,203012,1981884.93,8608.29,474440,92000,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24400,52,95.45,33.55,69.25,69.6,69.25,193410,1893133.27,5451.67,553200,46880,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24500,37.65,62.5,23.15,44,44.8,44,261363,2566065.96,4708.56,1292720,-53280,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24600,24.65,39.4,15.4,26.5,27.6,26.5,136380,1343478.29,1499.09,567600,174400,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24700,13,24.7,9.8,16.2,16.75,16.2,106847,1056368.41,720.05,564280,22960,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24800,10.05,15.45,6.25,10.3,10.95,10.3,87537,868731.85,364.81,515960,38000,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,24900,5.95,9.55,3.8,6.45,6.95,6.45,40761,406082.11,102.55,249640,39120,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25000,4,5.95,2.7,4.55,4.95,4.55,47102,471097.37,77.37,1543160,-37280,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25100,2.5,3.95,2.05,3.25,3.45,3.25,5242,52635.66,5.98,116160,-440,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25200,2,2.95,1.55,2.4,2.5,2.4,5485,55293.34,4.54,148480,-11840,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25300,2.1,3.8,1.2,1.95,1.9,1.95,1732,17528.98,1.14,74480,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25400,0.95,1.85,0.95,1.4,1.5,1.4,1080,10973.32,0.52,36800,-11800,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25500,2.9,2.9,0.8,1.2,1.5,1.2,9175,93589.03,4.03,387880,-142480,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25600,1,1.9,0.45,1.45,1.9,1.45,380,3891.38,0.18,41600,-2920,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25700,1.15,1.25,0.55,0.85,1.25,0.85,329,3382.25,0.13,22400,-2440,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25800,1.3,1.3,0.6,0.75,0.7,0.75,11,113.52,0,9920,-160,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,25900,0,0,0,5.85,5.85,0,0,0,0,400,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26000,1,1,0.55,0.9,0.9,0.9,503,5231.35,0.15,144680,-12880,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26100,0,0,0,7.25,7.25,0,0,0,0,80,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26200,0,0,0,0.3,0.3,0,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26300,0,0,0,214.4,0,0,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26400,0,0,0,190.7,0,0,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26500,0.6,0.6,0.15,0.2,0.15,0.2,31,328.6,0,33600,-160,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,26600,0.4,0.4,0.35,0.35,0.35,0.35,7502,79822.38,1.1,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,CE,22300,1838.9,1966.55,1838.9,1919.75,1922,1919.75,166,1607.14,126.42,31040,-6000,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22200,1.75,1.75,0.45,1.1,1.1,1.1,212,1882.65,0.09,52560,-3000,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26700,2435.55,2437.7,2435.55,2437.7,2437.7,2437.7,2,23.31,1.95,3720,-80,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22400,1.2,1.8,1.15,1.2,1.2,1.2,13,116.49,0.01,8880,-400,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22500,2.45,2.5,1.5,1.8,1.75,1.8,2523,22708.79,1.79,257920,-14240,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22600,1.75,2.4,1.35,1.95,2.15,1.95,700,6328.55,0.55,40520,-4600,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22700,2,2.85,1.9,2.4,2.35,2.4,549,4985.38,0.46,28000,-4680,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22800,2.95,2.95,2.05,2.4,2.55,2.4,1527,13927.7,1.46,50320,15200,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22900,3,4,2.2,2.6,2.5,2.6,1755,16077.8,2,23160,-5880,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23000,4.1,9,2.7,3.1,2.85,3.1,14553,133908.31,20.71,692480,14600,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23100,4.55,7.3,2.8,3.55,3.5,3.55,6984,64544.23,12.07,48240,-28520,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23200,6.65,12,3.6,4.25,3.6,4.25,15137,140503.62,32.26,119600,-44600,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23300,6,15.3,4.15,5.35,4.2,5.35,16776,156398.45,46.13,110840,-4680,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23400,12.05,20.85,5.85,6.95,6.65,6.95,30630,286808.55,111.75,142360,-3840,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23500,15,24.2,8,9.25,8.55,9.25,90352,849751.56,442.76,946720,-88520,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23600,29,39.95,9.95,11.65,10,11.65,66829,631293.43,427.67,184720,-14000,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23700,32,46.9,13.55,15.95,14.75,15.95,115106,1092180.69,975.81,478120,262840,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23800,49.5,63.8,19.85,23.9,23.45,23.9,141854,1352186.2,1736.12,387240,100360,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,23900,55,84.3,29.05,35.65,35.8,35.65,104073,996818.34,1880.46,322200,94040,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24000,86.4,115.3,42.6,53.8,53.95,53.8,222615,2142777.85,5673.85,1232000,-176400,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24100,142.65,159.7,58.55,78.75,80,78.75,132823,1285202.97,4789.25,316360,81440,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24200,160,215.15,81.05,112.75,111.6,112.75,117971,1147692.97,5733.69,348480,197520,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24300,201.55,284.8,125.35,160.8,160.95,160.8,36656,358770.66,2474.34,181120,46760,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24400,276.8,335.95,183.1,221.75,225.7,221.75,9701,95577.98,896.22,113480,-46720,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24500,358.45,427.9,239.95,294.75,299.05,294.75,26304,260940.59,3161.39,1023880,-358480,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24600,478.95,512.5,317.85,371.35,373.65,371.35,530,5297.73,82.53,60640,-4760,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24700,548.75,602.35,402.7,465.7,462.05,465.7,1846,18592.19,353.71,33040,-30280,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24800,665.4,675.25,505,564.1,561.05,564.1,1013,10279.61,230.65,11640,-27440,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,24900,822.85,822.85,617.1,662.55,660.9,662.55,28,286.33,7.45,6400,-120,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25000,862.9,899.65,700.6,759.8,760.05,759.8,2699,27807.38,817.38,270880,-19840,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25100,0,0,0,1000,1000,869.35,0,0,0,2840,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25200,960,1004,933.25,960,960,960,39,408.14,15.02,2000,-1160,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25300,1100,1100,1091,1091,1091,1091,8,84.46,3.5,800,-320,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25400,0,0,0,1033.25,1033.25,1169.2,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25500,1334.55,1374.7,1187.55,1231.5,1231.5,1231.5,1254,13421.45,630.65,193680,-39800,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25600,1381.45,1381.45,1381.45,1381.45,1381.45,1381.45,1,10.79,0.55,0,-40,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25700,0,0,0,766.9,0,1469.1,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25800,0,0,0,1040,1040,1569.05,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,25900,0,0,0,892.95,0,1669.05,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26000,1820,1820,1696.6,1752.7,1755,1752.7,32,355.16,22.36,5440,-800,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26100,0,0,0,1028.8,0,1868.95,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26200,0,0,0,1100.25,0,1968.95,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26300,0,0,0,1175,0,2068.9,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26400,0,0,0,1249.75,0,2168.85,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26500,2300,2300,2223.05,2223.05,2223.05,2223.05,4,46.02,3.62,29120,-120,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,26600,0,0,0,1301.55,0,2368.8,0,0,0,0,0,24237.55
BANKNIFTY,24-Oct-17,26-Oct-17,PE,22300,0.55,2.2,0.55,1.25,1.45,1.25,511,4558.45,0.33,46720,-7440,24237.55
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22200,2575,2818,2400.3,2750,2750,2750,131,1304.29,141.01,29120,-1600,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26700,0.6,0.75,0.25,0.35,0.3,0.35,29199,311848.57,3.25,4960,-1560,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22400,0,0,0,1941.05,0,2639.75,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22500,2273.7,2588,2145,2474.25,2465,2474.25,380,3788.23,368.23,6880,-12480,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22600,0,0,0,1984.3,0,2439.8,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22700,0,0,0,1896.5,0,2339.8,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22800,0,0,0,1957.3,0,2239.8,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22900,0,0,0,1870.45,0,2139.85,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23000,1750,2059.9,1580.15,1940.55,1962,1940.55,349,3476.78,265.98,13760,-9440,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23100,1805.85,1983.55,1805.85,1983.55,1983.55,1983.55,10,99.69,7.29,480,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23200,0,0,0,1029.5,1029.5,1839.9,0,0,0,1240,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23300,0,0,0,1097.9,1097.9,1739.9,0,0,0,40,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23400,0,0,0,810,810,1639.9,0,0,0,320,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23500,1279.1,1574.85,1050,1466.35,1467.45,1466.35,4386,43792.82,2564.42,37440,-133840,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23600,1181.7,1497,1024.25,1376.7,1392.2,1376.7,127,1262.31,63.43,1600,-1720,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23700,1144.6,1374.15,917.15,1374.15,1374.15,1374.15,101,1000.7,43.22,2320,-1440,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23800,1102.4,1272.6,766.3,1171.65,1163.6,1171.65,282,2800.09,115.45,25320,-2720,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,23900,1002.3,1175.85,666,1062.45,1065.4,1062.45,766,7591.53,268.57,36800,-10320,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24000,858.85,1090.45,546.8,970.85,978.55,970.85,11334,112438.05,3631.65,315440,-177520,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24100,801,1008.7,455.05,878.7,880.15,878.7,7562,75058.38,2160.7,64080,-110240,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24200,621,908.7,357.3,774.2,750,774.2,18414,182448.43,4200.91,103320,-277760,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24300,305.2,812.7,268.95,670.95,681.35,670.95,30880,305903.45,5749.85,99360,-375080,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24400,323.5,713.55,197,571,588,571,37094,367468.58,5431.14,167640,-385560,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24500,197.4,614,137.9,485,489.55,485,106733,1058296.37,12312.97,488960,-803760,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24600,109.75,519.9,80.3,392.6,394,392.6,98788,980332.16,8258.24,119680,-447920,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24700,56.7,435.75,56.7,310.95,314,310.95,177649,1765790.1,10617.98,201120,-363160,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24800,27.95,350,27.95,229.05,232.35,229.05,279798,2788008,12411.84,203520,-312440,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,24900,13.25,279.9,13.25,163.6,169.95,163.6,255995,2559245.28,9535.08,206680,-42960,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25000,7.55,218.95,7.55,112.35,115.85,112.35,525157,5268150.7,16580.7,782400,-760760,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25100,23.35,173.65,8.25,78.5,82,78.5,237080,2386891.7,6608.5,287560,171400,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25200,5.4,132.95,5,52.55,53.15,52.55,281228,2840607.04,5828.8,495200,346720,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25300,4.95,101.05,2.95,34.4,36,34.4,182522,1850227.23,3104.59,315200,240720,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25400,4.4,76.55,1.9,23,24,23,132372,1346739.86,1840.34,207240,170440,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25500,4.2,54.5,1.5,15.2,16,15.2,179987,1837474.46,1607.06,587440,199560,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25600,4.45,38.4,1.1,9.75,9.8,9.75,53412,547308.57,369.69,143400,101800,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25700,3.7,23,0.75,6.15,6.65,6.15,25986,267253.83,117.75,118640,96240,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25800,1.6,15,0.5,4.15,3.55,4.15,11873,122565.5,36.14,69920,60000,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,25900,0.4,10,0.4,2.95,2.55,2.95,4686,48557.38,10.42,41160,40760,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26000,3.9,6.5,0.15,1.7,1.4,1.7,18650,193986.22,26.22,209040,64360,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26100,1,4.75,0.6,1.35,1.45,1.35,679,7089.4,0.64,8920,8840,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26200,1,3.05,1,1.1,1.5,1.1,157,1645.48,0.12,2000,2000,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26300,0,0,0,214.4,0,0,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26400,0,0,0,190.7,0,0,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26500,0.15,3,0.05,0.65,0.2,0.65,1610,17066.89,0.89,41440,7840,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,26600,0.3,1.2,0.3,1,1.2,1,116,1234.27,0.03,1240,1240,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,CE,22300,2367.8,2761.05,2292.1,2665,2680,2665,132,1313.79,136.35,26880,-4160,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22200,0.45,0.65,0.05,0.4,0.65,0.4,13135,116640.45,1.65,50000,-2560,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,26700,1697.95,1721.9,1697.95,1721.9,1721.9,1721.9,2,22.73,1.37,3680,-40,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22400,1.15,1.15,0.65,0.85,0.9,0.85,211,1890.64,0.08,6760,-2120,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22500,1.75,1.8,0.35,0.6,1.3,0.6,3820,34381.07,1.07,141440,-116480,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22600,2.2,2.2,0.6,0.85,0.6,0.85,766,6924.96,0.32,25240,-15280,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22700,1.8,1.8,0.15,1.35,1.3,1.35,522,4740,0.24,24880,-3120,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22800,2.5,2.5,0.4,0.9,1.1,0.9,1537,14018.11,0.67,24440,-25880,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,22900,0.5,1.75,0.45,1.15,0.95,1.15,890,8152.76,0.36,27560,4400,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23000,1,2.7,0.65,1.2,1,1.2,17232,158542.58,8.18,369040,-323440,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23100,1,2.95,0.5,1.1,1,1.1,2432,22472.95,1.27,33480,-14760,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23200,1.25,3,0.5,1.25,1.15,1.25,4827,44797.44,2.88,65720,-53880,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23300,2.35,3.3,0.9,1.25,1.05,1.25,6021,56120.06,4.34,50680,-60160,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23400,3.95,3.95,1.05,1.4,1.35,1.4,6568,61481.94,5.46,91720,-50640,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23500,6.25,6.25,1.35,1.6,1.45,1.6,39292,369379.69,34.89,537240,-409480,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23600,3.25,4.8,1.1,1.75,1.5,1.75,16370,154550.84,18.04,83560,-101160,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23700,2.15,8.9,1.55,2,1.85,2,31240,296196.14,40.94,136600,-341520,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23800,10,10,1,2.3,1.6,2.3,36526,347785.66,58.14,246920,-140320,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,23900,10,10.7,2,2.8,2.25,2.8,41357,395452.98,80.06,204280,-117920,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24000,19.9,19.95,2.8,3.75,3.4,3.75,138969,1334448.92,346.52,1147880,-84120,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24100,20,20,1.55,4.75,4.4,4.75,84547,815308.68,275.6,280440,-35920,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24200,0.1,24.95,0.05,6.05,6,6.05,124788,1208478.36,530.52,273600,-74880,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24300,4.9,35.8,1.35,7.85,8,7.85,178995,1740854.24,1022.84,401480,220360,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24400,51.15,59.95,6.75,11.35,11.35,11.35,201218,1965676.98,1789.3,322800,209320,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24500,20,96.1,3.9,15.8,14.5,15.8,391898,3846050.75,5450.35,1336960,313080,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24600,86.1,143.05,14.25,22.15,21,22.15,285774,2818085.15,6068.99,399600,338960,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24700,90.15,205,21.3,32.9,30,32.9,259773,2574072.6,7515.36,693520,660480,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24800,380,380,35,50.5,48.05,50.5,186331,1854923.54,6520.02,379560,367920,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,24900,203.35,362.7,59.2,81.55,76,81.55,109248,1092717.19,4607.11,229480,223080,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25000,290.3,467.8,96.95,129.5,129,129.5,90544,911304.18,5864.18,464480,193600,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25100,524.9,524.9,148.25,188.1,192,188.1,13002,131560.53,1020.45,29320,26480,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25200,300,545.6,180.8,257.8,255,257.8,2729,27797.66,289.34,16240,14240,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25300,350,371.85,276.1,321.95,355,321.95,268,2747.17,35.01,5240,4440,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25400,430,430,420,425,420,425,4,41.32,0.68,160,160,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25500,580.25,892.75,441.3,527.45,528.1,527.45,4654,48481.42,1010.62,93920,-99760,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25600,0,0,0,1381.45,1381.45,562.2,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25700,0,0,0,766.9,0,660.65,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25800,0,0,0,1040,1040,760.05,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,25900,0,0,0,892.95,0,859.8,0,0,0,0,0,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,26000,1057,1385.8,906.9,980,980,980,54,587.16,25.56,4520,-920,24981.2
BANKNIFTY,25-Oct-17,26-Oct-17,PE,26100,0,0,0,1028.8,0,1059.65,0,0,0,0,0,24981.2
